,id,host_is_superhost,host_listings_count,host_identity_verified,accommodates,price,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
5029,52716690,1,3,1,2,122.0,32,4.91,4.84,2.97
5030,52718033,0,1,1,2,81.0,21,4.9,4.57,1.92
5031,52727139,0,1,0,3,200.0,2,5.0,5.0,0.18
5032,52733990,0,1,1,2,99.0,23,5.0,5.0,2.08
5033,52734973,0,1,1,6,200.0,1,5.0,5.0,1.0
5034,52735028,0,1,1,2,50.0,4,5.0,5.0,0.42
5035,52735257,0,1,1,2,120.0,3,5.0,5.0,3.0
5036,52735307,1,1,1,2,165.0,21,5.0,5.0,1.9
5037,52745945,0,4,1,2,50.0,4,5.0,4.75,0.38
5038,52749820,0,22,1,4,297.0,5,4.8,4.8,0.52
5039,52770483,1,1,1,2,101.0,80,4.83,4.78,7.77
5040,52778142,1,3,1,4,411.0,31,4.97,4.87,3.14
5041,52785583,1,2,1,2,69.0,33,4.7,4.76,3.0
5042,52794975,0,1,1,2,213.0,9,4.89,5.0,1.04
5043,52810926,1,1,1,4,122.0,88,4.73,4.67,8.92
5044,52818521,0,1,1,4,428.0,2,5.0,5.0,0.32
5045,52838534,0,1,1,4,200.0,2,4.5,4.5,0.19
5046,52851333,1,1,1,4,236.0,12,5.0,5.0,2.06
5047,52855475,0,1,1,4,393.0,15,5.0,4.93,1.72
5048,52861115,0,2,1,2,90.0,3,5.0,4.67,0.33
5049,52874080,0,2,0,1,110.0,10,4.9,4.6,1.05
5050,52876584,0,1,0,4,197.0,2,5.0,5.0,2.0
5051,52879011,0,2,1,2,91.0,15,4.67,4.47,1.64
5052,52879135,0,1,1,1,49.0,4,4.25,4.25,0.38
5053,52888993,0,4,0,4,107.0,9,4.56,4.89,0.89
5054,52888995,0,4,0,2,110.0,6,4.67,4.5,0.58
5055,52888997,0,4,0,2,107.0,12,4.92,5.0,1.19
5056,52889000,0,4,0,4,110.0,8,4.63,4.75,0.79
5057,52898729,1,1,1,3,169.0,27,4.96,4.89,2.5
5058,52911855,0,5,0,6,201.0,2,4.0,4.0,0.19
5059,52927892,0,3,1,4,209.0,7,4.71,5.0,3.0
5060,52929299,0,5,1,3,164.0,24,4.54,4.29,2.53
5061,52954832,1,2,1,2,140.0,1,5.0,5.0,0.43
5062,52965094,1,1,1,2,45.0,23,4.91,4.74,2.17
5063,52967762,1,1,1,2,53.0,33,4.94,4.73,3.41
5064,52990540,0,1,1,4,177.0,45,4.42,5.0,4.49
5065,53006324,1,1,1,2,81.0,36,4.92,4.61,3.4
5066,53009658,0,1,1,2,85.0,27,4.63,4.63,3.46
5067,53041713,1,1,1,2,120.0,24,5.0,4.92,4.07
5068,53056286,0,55,1,4,197.0,5,4.8,4.6,0.92
5069,53078773,0,1,0,2,54.0,48,4.67,4.29,4.65
5070,53080378,0,1,1,3,258.0,18,4.39,4.72,1.78
5071,53088663,0,3,1,2,89.0,42,4.57,4.81,4.58
5072,53094955,0,1,1,1,59.0,2,4.5,5.0,0.24
5073,53100033,0,1,1,4,147.0,1,5.0,5.0,0.12
5074,53108755,0,19,1,4,190.0,3,4.33,4.67,0.3
5075,53123278,1,4,1,2,130.0,10,5.0,4.7,1.0
5076,53123300,1,4,1,2,130.0,13,5.0,4.85,1.3
5077,53132958,0,3,1,2,92.0,62,4.55,4.89,6.26
5078,53140691,0,4,1,4,140.0,1,5.0,5.0,0.12
5079,53148996,1,1,1,1,93.0,49,4.92,5.0,7.99
5080,53149283,0,2,1,4,336.0,9,4.56,4.89,2.55
5081,53152026,0,1,1,6,443.0,5,5.0,4.8,0.58
5082,53209333,0,2,1,6,829.0,7,4.86,4.14,0.77
5083,53209707,1,4,1,2,120.0,11,4.91,4.91,1.1
5084,53218842,1,4,1,2,130.0,1,5.0,4.0,0.17
5085,53229444,0,6,1,2,183.0,9,4.67,4.78,0.89
5086,53240326,1,4,1,2,130.0,6,5.0,4.83,0.95
5087,53249819,1,1,1,4,383.0,72,4.78,4.94,7.47
5088,53266344,0,1,1,4,213.0,14,4.64,4.57,2.96
5089,53270442,0,2,1,4,200.0,7,4.57,5.0,0.77
5090,53273856,0,1,1,2,59.0,2,4.0,3.0,0.22
5091,53289715,1,1,0,2,58.0,33,4.97,4.85,5.03
5092,53292132,0,10,1,4,149.0,1,4.0,5.0,0.2
5093,53303327,0,2,1,2,83.0,4,5.0,4.75,2.03
5094,53303746,0,5,1,4,270.0,65,4.78,5.0,6.66
5095,53318179,0,1,1,5,235.0,2,4.5,5.0,0.31
5096,53321908,0,1,1,2,120.0,3,5.0,5.0,0.35
5097,53349560,0,3,1,1,30.0,8,4.88,4.63,0.96
5098,53377716,1,1,1,6,229.0,18,4.94,4.78,2.01
5099,53386201,0,949,0,4,295.0,2,2.0,4.0,0.23
5100,53388084,1,2,1,6,152.0,66,4.76,4.79,7.1
5101,53389798,0,1,1,6,165.0,6,5.0,5.0,1.19
5102,53393076,0,4,1,4,150.0,2,4.5,5.0,0.22
5103,53394718,0,6,1,5,100.0,2,5.0,4.5,1.05
5104,53408613,0,1,1,2,109.0,7,5.0,4.71,2.96
5105,53413389,1,2,1,11,691.0,22,4.91,4.95,2.5
5106,53424615,0,68,1,3,180.0,30,4.47,4.97,3.5
5107,53426254,0,5,1,12,450.0,25,4.72,4.96,2.84
5108,53426384,0,55,1,4,147.0,12,4.92,4.75,1.35
5109,53431525,1,3,1,2,65.0,7,4.86,4.71,0.78
5110,53440485,1,1,1,2,78.0,49,4.98,4.9,5.09
5111,53442114,0,5,1,2,193.0,64,4.7,4.94,6.81
5112,53442513,0,2,1,2,48.0,3,3.67,3.67,0.31
5113,53445204,0,2,1,8,416.0,1,1.0,1.0,0.3
5114,53471191,0,68,1,4,183.0,3,4.0,4.67,0.68
5115,53478769,0,1,1,4,217.0,59,4.88,4.8,6.12
5116,53498258,0,1,1,6,198.0,7,5.0,5.0,0.85
5117,53506934,0,2,1,2,80.0,26,4.58,4.81,2.92
5118,53512491,0,21,1,4,211.0,28,4.57,4.89,3.32
5119,53513038,0,5,1,2,120.0,10,4.7,4.9,1.15
5120,53513217,0,5,1,3,120.0,10,4.8,5.0,1.25
5121,53515974,0,5,1,4,150.0,20,4.45,4.85,2.13
5122,53516117,0,5,1,3,120.0,14,4.71,4.86,1.46
5123,53520535,1,1,1,2,100.0,40,4.78,4.73,4.36
5124,53528873,0,1,1,4,175.0,5,4.2,4.2,0.6
5125,53537572,1,1,1,3,170.0,16,4.94,4.94,2.07
5126,53564215,0,68,1,6,165.0,4,3.75,5.0,0.48
5127,53575155,0,2,0,2,105.0,19,4.79,4.72,2.07
5128,53583447,0,55,1,6,162.0,7,4.29,4.14,0.85
5129,53590393,0,68,1,4,151.0,6,4.67,4.83,0.97
5130,53595886,1,5,1,2,114.0,39,4.87,4.85,4.21
5131,53619494,0,6,1,2,161.0,14,3.79,4.0,1.53
5132,53640813,0,1,0,6,140.0,1,5.0,5.0,0.29
5133,53666448,0,18,1,6,279.0,5,5.0,5.0,0.58
5134,53672988,0,1,1,4,135.0,15,5.0,4.87,2.06
5135,53679798,1,1,1,2,108.0,40,4.9,4.88,4.98
5136,53694234,0,1,1,2,131.0,21,4.9,4.81,2.32
5137,53705089,0,1,1,2,100.0,3,5.0,4.33,0.41
5138,53712114,0,6,1,2,51.0,38,3.71,4.76,4.54
5139,53716560,1,1,1,2,154.0,20,4.6,5.0,2.74
5140,53732918,1,1,1,9,400.0,22,4.82,5.0,3.46
5141,53735393,1,2,1,1,100.0,1,3.0,3.0,1.0
5142,53766135,0,55,1,4,136.0,9,4.89,4.56,1.25
5143,53793499,0,18,1,7,185.0,16,4.31,4.56,1.9
5144,53814629,0,21,1,6,135.0,4,4.75,5.0,0.84
5145,53848712,0,1,1,2,219.0,8,4.63,4.5,0.9
5146,53944415,0,4,1,2,49.0,5,4.2,3.4,0.68
5147,54009609,0,1,1,2,109.0,20,4.6,4.9,2.54
5148,54027644,0,6,1,2,44.0,39,3.74,4.69,4.74
5149,54027669,0,17,1,2,163.0,62,4.66,4.65,7.24
5150,54027805,0,17,1,2,111.0,56,4.66,4.61,6.51
5151,54044099,0,3,1,6,201.0,2,4.0,5.0,0.56
5152,54046641,1,2,1,5,264.0,3,5.0,5.0,0.63
5153,54068711,0,3,1,2,137.0,21,4.24,4.57,2.89
5154,54102859,1,1,1,5,183.0,38,4.82,4.61,5.56
5155,54118030,0,2,1,2,67.0,36,3.94,4.19,4.54
5156,54118515,0,2,1,2,59.0,20,4.35,4.45,2.79
5157,54139065,0,1,1,2,100.0,5,4.6,5.0,0.71
5158,54211379,1,10,1,2,129.0,4,5.0,5.0,0.67
5159,54220455,0,1,1,3,150.0,19,4.89,4.79,5.76
5160,54220727,1,3,1,2,150.0,8,4.88,5.0,1.54
5161,54221330,0,55,1,2,115.0,8,4.88,5.0,1.18
5162,54224279,0,1,1,4,400.0,7,5.0,4.86,0.96
5163,54242503,1,1,0,2,95.0,15,5.0,4.6,1.88
5164,54257253,0,5,1,1,125.0,17,4.53,4.88,2.26
5165,54257552,0,1,1,1,35.0,2,4.5,5.0,0.28
5166,54271670,0,55,1,4,182.0,4,4.5,4.5,0.53
5167,54275882,0,6,1,6,293.0,39,4.54,4.74,4.98
5168,54276308,0,68,1,4,225.0,3,5.0,5.0,0.41
5169,54301219,1,1,0,4,136.0,7,4.86,4.86,1.13
5170,54304728,0,5,1,2,147.0,11,4.82,5.0,1.45
5171,54312582,0,11,1,8,265.0,15,4.6,4.53,2.2
5172,54313076,0,11,1,10,310.0,5,4.8,5.0,0.68
5173,54324996,0,2,1,4,500.0,4,4.75,4.75,1.12
5174,54332999,0,1,1,2,120.0,6,4.33,4.67,4.74
5175,54350199,0,2,1,2,100.0,2,5.0,5.0,0.26
5176,54372393,0,1,1,4,236.0,9,3.67,4.67,1.88
5177,54394467,1,3,1,2,137.0,21,4.86,4.81,3.56
5178,54394539,1,3,1,2,150.0,13,4.77,4.62,2.31
5179,54394546,1,3,1,2,150.0,19,4.89,4.79,3.22
5180,502600174679290679,0,1,1,2,46.0,13,4.38,4.85,1.37
5181,529472111722659942,0,1,1,5,140.0,3,5.0,5.0,0.45
5182,535449923979050544,0,1,1,1,60.0,1,5.0,5.0,0.19
5183,539776958312152086,1,1,1,2,209.0,40,4.9,4.63,5.48
5184,539934402985627685,0,18,1,4,180.0,15,4.73,4.93,2.05
5185,541079442496291623,0,55,1,4,146.0,5,4.4,4.8,0.77
5186,541791851672592879,1,3,1,1,40.0,19,4.89,4.84,2.42
5187,543456476600797546,0,1,0,1,80.0,4,5.0,5.0,0.77
5188,543890729935951502,0,55,1,2,132.0,7,4.86,4.57,0.99
5189,543911250215745489,0,55,1,4,146.0,5,4.8,4.8,0.76
5190,544614559840085665,0,1,1,4,268.0,20,4.5,5.0,5.26
5191,544741867867911336,0,1,1,6,314.0,7,4.71,4.29,1.02
5192,545482606488346588,0,1,0,2,71.0,47,4.57,4.74,6.41
5193,545613087943637491,0,1,0,2,208.0,4,5.0,4.75,0.68
5194,546751265433321470,0,1,1,2,171.0,4,5.0,4.75,1.67
5195,548491269022680470,0,19,1,4,190.0,7,4.57,5.0,1.2
5196,549035895442997483,0,38,1,2,215.0,1,4.0,5.0,0.2
5197,549102841391919564,1,1,1,2,72.0,44,4.93,4.86,6.14
5198,549342154120740961,0,68,1,4,206.0,26,4.35,4.77,3.53
5199,549556573402907798,1,1,1,2,98.0,28,4.64,4.57,3.72
5200,549868787293548203,0,2,1,2,304.0,46,4.65,4.65,6.6
5201,549932074287862153,0,21,1,2,245.0,42,4.81,4.9,7.0
5202,549958603759133711,0,21,1,4,345.0,38,4.66,5.0,6.1
5203,549978038664099689,0,21,1,4,345.0,37,4.86,4.95,5.87
5204,549983319456938044,0,21,1,2,245.0,10,4.9,5.0,1.6
5205,551198918705001530,1,4,1,2,109.0,30,4.87,4.8,4.13
5206,552011397926380631,1,1,1,1,105.0,49,4.92,5.0,6.93
5207,552273899558947735,0,1,1,5,300.0,2,5.0,4.5,0.42
5208,552591819125158764,0,1,1,2,93.0,30,4.7,4.8,5.23
5209,552603672464986780,0,3,0,4,200.0,32,4.75,4.78,5.19
5210,552659194796048983,0,1,1,3,99.0,24,4.75,4.54,3.77
5211,552705507770966933,0,1,0,5,350.0,2,5.0,5.0,0.61
5212,553470455009885203,1,2,1,2,290.0,4,5.0,5.0,0.94
5213,553483102627070604,1,2,1,2,209.0,10,5.0,4.8,1.42
5214,553669978001621848,0,1,1,2,95.0,7,5.0,4.86,1.07
5215,553993479154353173,0,1,1,4,325.0,6,5.0,5.0,1.27
5216,554266902475051982,0,1,1,2,125.0,19,4.74,4.74,2.97
5217,554740305840079415,0,20,0,3,79.0,28,3.71,4.29,3.98
5218,555484706010048729,0,1,1,4,150.0,1,5.0,5.0,0.42
5219,555705956363937887,0,1,1,3,98.0,14,4.86,4.86,1.99
5220,556109025946154163,0,5,1,1,50.0,14,4.79,4.86,2.35
5221,556294089548195366,0,1,0,1,65.0,3,4.67,5.0,0.44
5222,556863776264318812,0,20,0,1,66.0,30,4.33,4.63,4.46
5223,557214265058219767,1,1,1,2,99.0,78,4.95,4.95,12.19
5224,557227994301543450,0,55,1,4,177.0,6,5.0,5.0,0.93
5225,557243479518410683,1,1,1,2,106.0,61,4.95,4.79,9.2
5226,557590941464112683,0,1,1,8,375.0,13,5.0,4.92,3.36
5227,557665935743418488,0,1,1,4,350.0,1,5.0,5.0,1.0
5228,557738482918533272,0,1,1,4,245.0,9,4.89,5.0,1.76
5229,557879554215930199,0,1,0,2,230.0,5,4.8,5.0,2.73
5230,558391625521785771,0,55,1,6,242.0,3,4.67,5.0,0.58
5231,558476247410620277,0,1,1,2,159.0,46,4.52,4.91,7.08
5232,558796893662436203,1,1,1,2,100.0,18,4.89,4.67,2.57
5233,559130993033296985,0,1,0,2,213.0,18,4.17,4.61,3.07
5234,559148767135468281,0,1,1,4,500.0,8,4.75,4.88,4.8
5235,559150632160978528,0,2,1,2,121.0,20,4.3,4.65,3.26
5236,559456660221723299,0,38,1,4,270.0,1,5.0,5.0,0.48
5237,559809212655661247,0,2,1,2,120.0,21,5.0,4.9,3.12
5238,559880687925284634,0,68,1,2,90.0,4,3.75,4.75,1.17
5239,561499738813150775,1,4,1,2,62.0,4,5.0,4.5,0.59
5240,562204489363502692,0,20,0,1,38.0,13,4.15,4.46,2.01
5241,562386266411368523,0,1,0,6,250.0,2,5.0,5.0,0.81
5242,563040243646413272,1,1,1,2,66.0,55,4.93,4.61,8.13
5243,563607915706729215,1,2,0,2,58.0,27,4.93,4.44,4.38
5244,563694165547219253,0,2,1,2,120.0,27,4.89,4.85,4.09
5245,563765633830893932,1,2,0,2,56.0,21,4.95,4.38,3.21
5246,563858234078624358,1,3,1,6,600.0,26,4.96,5.0,4.31
5247,564216909874393737,0,4,1,2,186.0,4,4.75,5.0,0.66
5248,564519467585180611,0,1,1,2,98.0,2,4.5,3.0,0.33
5249,564955645442391888,0,1,1,4,132.0,31,4.77,4.84,5.05
5250,565567258211108530,0,1,0,2,151.0,3,4.67,4.67,0.91
5251,565844146373269571,0,1,1,7,250.0,5,4.8,5.0,2.54
5252,566550535076366566,0,1,1,2,220.0,40,4.9,4.85,6.22
5253,567138696352738567,0,2,1,8,300.0,7,4.57,4.86,3.13
5254,567379938652436811,0,7,1,6,475.0,20,4.45,4.5,3.33
5255,567412340225718961,0,7,1,4,353.0,24,4.38,4.38,3.87
5256,567412348664812607,0,7,1,4,529.0,19,4.58,4.58,3.0
5257,567458074889255906,1,2,1,2,91.0,27,4.78,4.52,4.26
5258,567912674495066489,0,10,1,4,117.0,31,4.26,4.77,5.81
5259,568004114221765346,0,1,1,2,200.0,2,4.0,5.0,0.34
5260,568129163412611700,0,1,1,2,80.0,1,5.0,5.0,1.0
5261,568675598316381921,0,1,1,3,150.0,3,5.0,5.0,0.91
5262,568823166423522274,1,1,1,3,201.0,23,4.91,4.74,3.9
5263,569112552476991624,0,1,1,8,650.0,1,5.0,5.0,1.0
5264,569295302541488912,0,7,1,6,504.0,20,4.65,4.35,3.16
5265,569312706193162767,1,2,1,4,206.0,5,5.0,5.0,0.96
5266,569388132155691508,1,1,1,2,212.0,19,4.95,4.84,3.88
5267,569535300091528173,0,3,1,2,133.0,33,4.24,4.94,5.59
5268,570084317885256092,0,20,0,1,46.0,14,4.43,4.57,2.2
5269,570120601780615879,1,1,1,2,111.0,15,4.87,4.6,2.45
5270,570138257666082436,1,3,1,2,120.0,7,5.0,5.0,1.41
5271,570909152912315400,0,55,1,4,164.0,7,4.71,4.71,1.15
5272,570931974245835021,0,55,1,2,132.0,4,3.5,4.5,0.67
5273,571619694095514076,0,1,1,1,62.0,2,5.0,4.0,2.0
5274,571771563283545111,0,2,1,2,150.0,50,4.82,4.64,8.15
5275,571783703581959225,1,1,1,5,173.0,42,4.98,4.93,6.6
5276,571876266076388099,0,2,1,1,70.0,4,5.0,5.0,0.86
5277,572216634979573930,0,1,1,3,126.0,7,4.71,4.43,5.53
5278,572341103432950402,0,1,1,4,196.0,13,4.77,4.38,2.6
5279,572361563296243307,0,2,1,1,96.0,5,4.8,5.0,1.09
5280,572854476865842678,0,1,1,4,256.0,18,4.67,4.78,3.03
5281,573096036786364915,0,1327,1,4,100.0,3,1.0,1.0,0.51
5282,573629703586093642,0,1,1,4,400.0,3,3.33,4.67,0.77
5283,573632757359424383,0,3,1,4,200.0,9,4.89,4.56,1.53
5284,573833287289192238,0,3,0,4,214.0,19,4.37,4.37,3.18
5285,573945859640429290,1,1,1,4,180.0,18,4.94,4.94,4.46
5286,573999052832917272,0,20,0,1,46.0,4,5.0,5.0,0.67
5287,574016050003072211,0,1,1,2,425.0,7,4.86,5.0,1.41
5288,574486384725655231,0,1,1,2,220.0,8,5.0,5.0,1.36
5289,574502949806106070,1,1,1,2,94.0,15,4.93,4.8,2.45
5290,574508777535402610,0,1,1,2,197.0,12,5.0,5.0,2.03
5291,574516553742409628,0,1,0,5,600.0,1,5.0,5.0,0.2
5292,574734136920350392,0,11,1,4,399.0,1,4.0,4.0,0.36
5293,574792438696407404,0,5,1,2,138.0,27,4.78,4.81,4.4
5294,574931073581549297,1,2,1,3,200.0,3,4.67,4.67,0.7
5295,575372491554597099,0,3,1,5,170.0,14,4.93,4.93,3.96
5296,575820200252254530,0,1,0,4,180.0,11,4.82,4.82,3.33
5297,575962282780869518,0,1,1,6,270.0,3,5.0,5.0,2.09
5298,576749174125677200,1,1,1,2,85.0,24,5.0,4.67,3.93
5299,576810545979080094,1,2,1,2,87.0,15,5.0,5.0,2.83
5300,577307166553625111,0,2,0,4,210.0,1,5.0,4.0,0.81
5301,577373847707380757,0,1,1,2,160.0,1,5.0,5.0,0.19
5302,577423791193604643,0,8,1,2,106.0,4,3.75,4.5,1.69
5303,577450418889528103,0,8,1,3,112.0,5,4.4,5.0,1.61
5304,577461461052412265,0,8,1,3,176.0,3,4.67,4.67,1.29
5305,577467736679864110,0,8,1,2,101.0,4,4.25,4.75,1.35
5306,577474411973518079,0,8,1,3,176.0,5,4.0,4.8,1.81
5307,577479743174955558,0,8,1,2,129.0,4,4.0,4.75,1.41
5308,577500943228731238,0,2,1,2,104.0,19,4.79,4.26,3.22
5309,577598820080918593,0,1,0,2,150.0,7,4.86,4.86,2.66
5310,577623138582644743,1,1,1,2,141.0,15,4.87,4.87,2.76
5311,577637574288807761,0,5,1,2,103.0,16,4.81,4.63,2.62
5312,578152988715052705,0,1,1,2,185.0,1,5.0,4.0,0.17
5313,578289933744196890,1,2,1,2,150.0,29,4.76,4.79,4.86
5314,578293529835468225,1,4,1,1,89.0,6,4.67,4.67,1.33
5315,578317379675244434,0,2,1,2,150.0,3,5.0,4.67,3.0
5316,578819354592834418,1,1,1,4,150.0,6,5.0,4.5,1.2
5317,579574998256712414,0,3,1,2,190.0,7,4.71,4.86,1.18
5318,580178228741484262,0,1,0,2,120.0,2,5.0,5.0,0.34
5319,580245635479228736,0,22,1,2,187.0,18,4.28,5.0,3.31
5320,580362414389779761,0,1,1,2,112.0,36,4.64,4.78,6.14
5321,580436553936795077,0,1,0,2,114.0,26,4.38,4.69,4.43
5322,580478035849266278,0,11,1,4,159.0,2,4.5,4.5,0.8
5323,581012237129089266,0,1,1,6,152.0,2,5.0,5.0,0.42
5324,581898023426655821,0,5,1,1,50.0,16,4.69,4.81,2.71
5325,581910233626688123,1,12,1,2,59.0,9,4.78,5.0,1.93
5326,581943576461063590,0,1,1,2,120.0,7,5.0,5.0,1.42
5327,581950458562828731,1,1,0,2,45.0,22,4.91,4.64,3.71
5328,582212284093809849,0,1,1,4,185.0,37,4.68,4.89,6.57
5329,582327843346645738,0,5,1,2,112.0,9,4.22,4.56,1.53
5330,582342702545218297,1,1,1,3,120.0,34,4.91,4.97,5.7
5331,582355977348421691,0,5,1,3,184.0,18,4.61,4.61,3.62
5332,582443770620862193,0,3,1,2,120.0,4,5.0,5.0,0.73
5333,582448427607658991,0,68,1,5,250.0,3,3.67,4.33,1.14
5334,583228888660637973,0,1,1,2,130.0,3,5.0,4.67,0.84
5335,583280769978984132,0,1,1,6,450.0,1,5.0,5.0,1.0
5336,584042556671082427,1,1,1,2,95.0,9,5.0,5.0,1.58
5337,584077038869694639,0,2,1,6,409.0,2,4.0,4.5,1.87
5338,586756235881280147,1,1,1,2,146.0,25,4.88,4.92,4.41
5339,587045016531087417,0,1,1,3,200.0,2,5.0,5.0,0.41
5340,587370909486126217,0,1,1,4,361.0,24,4.92,4.92,7.13
5341,587489662961947087,1,4,1,2,157.0,20,4.9,4.55,4.0
5342,588457022862762364,0,5,1,2,123.0,34,4.71,4.71,6.0
5343,588797742427767811,1,3,1,2,91.0,15,4.87,5.0,2.63
5344,588850574255237897,0,1,1,9,357.0,4,5.0,5.0,1.56
5345,589199751463156754,0,1,1,2,65.0,2,5.0,5.0,0.38
5346,589520908758367784,0,1,0,3,135.0,13,5.0,4.92,4.29
5347,589766699402081700,0,10,1,2,99.0,1,4.0,3.0,0.67
5348,589767500312025275,0,10,1,2,99.0,1,4.0,5.0,0.83
5349,589834734500345920,0,3,1,1,101.0,7,4.86,4.71,1.83
5350,589898547599158442,0,2,1,3,199.0,3,5.0,5.0,0.62
5351,590251374877796603,0,22,1,2,185.0,4,5.0,4.5,0.81
5352,590575300515474946,1,2,1,3,124.0,29,4.59,4.66,5.37
5353,590985853886852837,0,1,1,2,145.0,11,4.36,4.82,2.21
5354,591029860283461162,0,1,1,3,105.0,1,5.0,5.0,1.0
5355,591152868427175638,0,1,1,4,191.0,11,4.73,4.55,2.64
5356,591316481998779554,0,1,0,2,180.0,9,5.0,4.89,1.66
5357,591339001220350472,0,1,1,6,345.0,3,5.0,4.33,0.9
5358,591900827264305586,0,1,1,2,95.0,9,5.0,5.0,1.73
5359,592105892048218900,0,2,0,2,124.0,1,5.0,4.0,0.4
5360,592358982465178083,0,2,1,1,99149.0,8,4.63,4.38,2.33
5361,592518711240684392,1,1,1,2,118.0,40,5.0,4.68,7.45
5362,592553378436520218,0,1,1,4,145.0,3,5.0,4.67,1.41
5363,592577436013293842,1,2,0,3,155.0,2,5.0,5.0,0.41
5364,592651522823046173,0,18,1,2,200.0,1,4.0,5.0,0.33
5365,592683264611810696,1,2,1,1,36.0,20,4.95,4.8,3.75
5366,593109916173480113,0,1,1,4,400.0,4,5.0,5.0,1.64
5367,593454151983067014,0,1,1,4,514.0,4,4.75,4.5,1.41
5368,593817779971195345,0,1,1,4,200.0,5,5.0,5.0,2.46
5369,593889280860241413,1,2,1,1,180.0,19,5.0,4.89,3.5
5370,593930256189801087,0,4,1,1,63.0,3,4.33,4.67,1.02
5371,593975285014382510,0,2,1,2,110.0,1,1.0,3.0,0.81
5372,594030948630099576,0,1,1,6,400.0,1,5.0,3.0,0.79
5373,594038483821644407,1,3,1,2,170.0,12,5.0,4.92,2.24
5374,594096409123538875,1,1,1,2,96.0,47,4.96,4.98,8.7
5375,594177564537529326,0,1,1,2,200.0,3,5.0,4.33,0.91
5376,594212440107238441,1,3,1,1,109.0,3,5.0,5.0,0.6
5377,594267665917586470,0,2,1,4,160.0,14,4.93,4.71,2.94
5378,594308314467229771,0,4,1,2,40.0,4,4.75,4.25,0.74
5379,594598488044857596,0,1,1,8,214.0,9,4.44,4.67,3.91
5380,594629081740300234,1,3,1,4,300.0,12,4.5,4.67,3.36
5381,594924183985396249,0,3,1,2,150.0,9,4.44,4.78,1.84
5382,595295211818437358,0,12,1,2,178.0,12,3.83,4.75,2.9
5383,595526440035652661,1,1,1,2,78.0,27,4.93,4.48,5.26
5384,595598866538490943,0,1,1,1,59.0,11,5.0,4.73,2.04
5385,596475219877395635,0,2,1,2,99.0,3,4.67,3.33,0.58
5386,596793197470176923,0,1,1,2,200.0,3,5.0,5.0,3.0
5387,596835136364178143,0,1,0,2,118.0,12,4.75,4.92,2.31
5388,596943850158753314,1,2,1,2,135.0,21,4.95,4.76,4.04
5389,597014578012518228,0,1,1,2,180.0,8,5.0,5.0,1.68
5390,597479123148166208,0,2,1,3,220.0,26,4.54,4.62,5.61
5391,597702844409595392,0,1,1,1,150.0,4,5.0,5.0,0.94
5392,597802712673057259,0,1,1,3,200.0,7,4.86,4.86,1.41
5393,597886001326854121,0,1,1,1,105.0,2,5.0,5.0,0.73
5394,597896729650493435,1,4,1,2,128.0,17,4.88,4.82,3.38
5395,597953924425708850,1,1,1,2,110.0,32,4.91,4.88,7.56
5396,598442422070102777,0,1,0,2,153.0,38,4.45,4.53,7.31
5397,598486919679013939,0,55,1,5,182.0,3,5.0,5.0,0.64
5398,598519792514251719,0,87,1,7,728.0,1,5.0,5.0,0.42
5399,599141186986618110,0,1,0,1,69.0,4,4.0,4.25,1.19
5400,599226957535787974,0,2,1,2,145.0,15,4.93,4.8,3.19
5401,599569812605821559,0,1,1,1,50.0,4,4.75,5.0,4.0
5402,599830394315600835,0,7,1,4,386.0,12,4.33,3.83,2.43
5403,600618523565812797,0,26,1,4,336.0,4,2.75,3.0,1.06
5404,600795367837716230,0,1,0,2,49.0,25,4.64,4.0,4.9
5405,600843410750153733,0,1,1,2,101.0,3,5.0,5.0,3.0
5406,601227321452288002,1,4,1,2,307.0,30,5.0,4.97,5.88
5407,601830393275580130,0,1,1,4,300.0,20,5.0,4.9,4.03
5408,601852164745809692,1,3,1,2,85.0,5,4.6,4.4,1.2
5409,602072831785043234,0,1,1,6,230.0,12,4.67,4.58,3.67
5410,602599576381063530,1,2,1,2,93.0,17,5.0,4.65,3.7
5411,602915105639684232,0,1,1,4,260.0,2,4.0,3.0,2.0
5412,603237138824500434,0,1,1,3,177.0,5,4.6,4.2,1.01
5413,603300035892224065,0,2,1,2,336.0,7,5.0,5.0,2.04
5414,603363690547582198,0,1,1,5,177.0,10,4.9,4.3,2.03
5415,603433445208356018,0,20,0,1,46.0,11,4.55,4.55,2.32
5416,603522356593039787,0,1,0,2,87.0,23,4.74,4.26,4.86
5417,604007490678651490,0,1,1,2,73.0,27,4.96,4.7,6.92
5418,604189181032499768,0,26,1,6,309.0,17,4.65,4.94,5.05
5419,604251654393047179,0,1,1,4,175.0,11,4.55,4.55,2.58
5420,604299985281408550,0,2,1,2,79.0,20,4.95,4.4,4.32
5421,604863654741057935,0,1,1,2,75.0,2,5.0,4.0,0.76
5422,605082242040898204,0,1,1,2,105.0,1,5.0,5.0,1.0
5423,605144132809549497,1,3,1,4,245.0,2,5.0,5.0,0.6
5424,605671539908338235,0,2,1,6,415.0,23,4.96,5.0,7.19
5425,605738049849813575,1,2,1,7,320.0,12,4.67,4.83,2.55
5426,605782675754953067,0,1,0,2,82.0,13,4.92,4.77,3.42
5427,605842500500106886,1,2,1,6,278.0,1,5.0,5.0,0.25
